"Source","Target","Bidirectional?","Type color","Data name (edge)","Concept","Ontology","Color","Data name (node)","Shared terms","Parent-child SNPs"
"CELL_DEVELOPMENT","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","CELL_PROLIFERATION_GO_0008283","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","ANTI_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","NEGATIVE_REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","CELL_CYCLE_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","MACROMOLECULE_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","REGULATION_OF_TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","RESPONSE_TO_NUTRIENT_LEVELS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","POST_TRANSLATIONAL_PROTEIN_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","RESPONSE_TO_EXTERNAL_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_DEVELOPMENT","PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","ORGANIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","AMINO_ACID_AND_DERIVATIVE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","CELLULAR_CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","CARBOXYLIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NITROGEN_COMPOUND_METABOLIC_PROCESS","AMINE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELL_PROLIFERATION_GO_0008283","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","ANTI_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELL_CYCLE_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","REGULATION_OF_TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","RESPONSE_TO_NUTRIENT_LEVELS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","POST_TRANSLATIONAL_PROTEIN_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","RESPONSE_TO_EXTERNAL_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_APOPTOSIS","CELL_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELL_PROLIFERATION_GO_0008283","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","ANTI_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELL_CYCLE_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","RESPONSE_TO_NUTRIENT_LEVELS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","POST_TRANSLATIONAL_PROTEIN_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","RESPONSE_TO_EXTERNAL_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","CELL_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_PROGRAMMED_CELL_DEATH","REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","ACTIN_FILAMENT_BASED_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","PHOSPHORYLATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_GENE_EXPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","SECRETION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","MACROMOLECULE_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","MACROMOLECULE_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","POST_TRANSLATIONAL_PROTEIN_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","RESPONSE_TO_EXTERNAL_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","CELL_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_PROTEIN_METABOLIC_PROCESS","REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","ACTIN_FILAMENT_BASED_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","PHOSPHORYLATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","POST_TRANSLATIONAL_PROTEIN_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","CELLULAR_PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","ACTIN_FILAMENT_BASED_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_MODIFICATION_PROCESS","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
